"year","stateabbr","statedesc","countyname","countyfips","locationname","datasource","category","measure","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","totalpopulation","geolocation","locationid","categoryid","measureid","datavaluetypeid","short_question_text"
"2020","AL","Alabama","Baldwin","01003","01003011501","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.1",,,"76.2","77.9","5316","POINT (-87.68146617 30.43100261)","01003011501","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","AL","Alabama","Franklin","01059","01059973300","BRFSS","Prevention","Cervical cancer screening among adult women aged 21-65 years","%","Crude prevalence","80.0",,,"78.5","81.6","3452","POINT (-87.65254062 34.44339502)","01059973300","PREVENT","CERVICAL","CrdPrv","Cervical Cancer Screening"
"2020","AL","Alabama","Jefferson","01073","01073014002","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","81.5",,,"78.1","84.4","3656","POINT (-87.04018139 33.41412942)","01073014002","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2020","AL","Alabama","Etowah","01055","01055010602","BRFSS","Health Outcomes","Chronic kidney disease among adults aged >=18 years","%","Crude prevalence","2.9",,,"2.8","3.1","3984","POINT (-85.81191867 34.02233556)","01055010602","HLTHOUT","KIDNEY","CrdPrv","Chronic Kidney Disease"
"2020","AL","Alabama","Cullman","01043","01043965700","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","15.8",,,"12.9","18.7","2652","POINT (-87.01850817 33.9440022)","01043965700","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2020","AL","Alabama","Crenshaw","01041","01041963500","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults aged >=18 years","%","Crude prevalence","12.3",,,"11.4","13.2","1903","POINT (-86.36943758 31.95273654)","01041963500","HLTHOUT","COPD","CrdPrv","COPD"
"2020","AL","Alabama","Jefferson","01073","01073014102","BRFSS","Prevention","Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years","%","Crude prevalence","38.3",,,"34.0","42.6","4918","POINT (-87.17299306 33.41183594)","01073014102","PREVENT","COREW","CrdPrv","Core preventive services for older women"
"2020","AL","Alabama","Elmore","01051","01051031200","BRFSS","Health Risk Behaviors","Current smoking among adults aged >=18 years","%","Crude prevalence","23.3",,,"21.9","24.8","1809","POINT (-86.31663883 32.49209948)","01051031200","RISKBEH","CSMOKING","CrdPrv","Current Smoking"
"2020","AL","Alabama","Calhoun","01015","01015000200","BRFSS","Health Outcomes","Chronic kidney disease among adults aged >=18 years","%","Crude prevalence","4.2",,,"3.9","4.5","3104","POINT (-85.81660581 33.67371172)","01015000200","HLTHOUT","KIDNEY","CrdPrv","Chronic Kidney Disease"
"2019","AL","Alabama","Jefferson","01073","01073000500","BRFSS","Health Outcomes","High blood pressure among adults aged >=18 years","%","Crude prevalence","54.4",,,"53.1","55.6","2864","POINT (-86.77496601 33.54421841)","01073000500","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2020","AL","Alabama","Coffee","01031","01031010700","BRFSS","Health Risk Behaviors","Binge drinking among adults aged >=18 years","%","Crude prevalence","14.3",,,"14.0","14.6","2286","POINT (-86.028595 31.25325368)","01031010700","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2019","AL","Alabama","Covington","01039","01039962100","BRFSS","Health Outcomes","High blood pressure among adults aged >=18 years","%","Crude prevalence","44.8",,,"43.9","45.7","2011","POINT (-86.50797904 31.32594683)","01039962100","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2020","AL","Alabama","Houston","01069","01069042100","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence","7.0",,,"6.5","7.5","7294","POINT (-85.42922092 31.07365178)","01069042100","HLTHOUT","CHD","CrdPrv","Coronary Heart Disease"
"2020","AL","Alabama","Escambia","01053","01053970400","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","23.1",,,"19.3","27.0","5744","POINT (-87.47560162 31.18156139)","01053970400","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost"
"2019","AL","Alabama","Jackson","01071","01071951000","BRFSS","Prevention","Cholesterol screening among adults aged >=18 years","%","Crude prevalence","85.9",,,"85.1","86.6","4438","POINT (-85.80798423 34.69928634)","01071951000","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2020","AL","Alabama","Franklin","01059","01059973500","BRFSS","Health Outcomes","Cancer (excluding skin cancer) among adults aged >=18 years","%","Crude prevalence","7.6",,,"7.3","7.9","2231","POINT (-88.04154436 34.4448912)","01059973500","HLTHOUT","CANCER","CrdPrv","Cancer (except skin)"
"2020","AL","Alabama","Jefferson","01073","01073011803","BRFSS","Prevention","Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening","%","Crude prevalence","37.4",,,"31.4","43.0","4802","POINT (-86.69506986 33.62908386)","01073011803","PREVENT","COREM","CrdPrv","Core preventive services for older men"
"2020","AL","Alabama","Jefferson","01073","01073013100","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","7.1",,,"6.4","7.9","4508","POINT (-86.88920561 33.44818557)","01073013100","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","AL","Alabama","Cullman","01043","01043964300","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","75.8",,,"72.5","78.9","5001","POINT (-86.83624791 34.27577935)","01043964300","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2020","AL","Alabama","Escambia","01053","01053969800","BRFSS","Health Risk Behaviors","Current smoking among adults aged >=18 years","%","Crude prevalence","23.0",,,"21.5","24.5","5955","POINT (-86.89041255 31.11523812)","01053969800","RISKBEH","CSMOKING","CrdPrv","Current Smoking"
"2020","AL","Alabama","Baldwin","01003","01003010905","BRFSS","Health Risk Behaviors","Sleeping less than 7 hours among adults aged >=18 years","%","Crude prevalence","35.6",,,"34.6","36.6","8011","POINT (-87.75682132 30.53592075)","01003010905","RISKBEH","SLEEP","CrdPrv","Sleep <7 hours"
"2020","AL","Alabama","Jefferson","01073","01073012704","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","80.9",,,"77.3","84.0","2131","POINT (-86.60946573 33.50894291)","01073012704","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2020","AL","Alabama","Etowah","01055","01055000700","BRFSS","Prevention","Cervical cancer screening among adult women aged 21-65 years","%","Crude prevalence","76.5",,,"73.9","79.2","1376","POINT (-86.03923955 34.02372876)","01055000700","PREVENT","CERVICAL","CrdPrv","Cervical Cancer Screening"
"2020","AL","Alabama","Jefferson","01073","01073011205","BRFSS","Health Outcomes","Diagnosed diabetes among adults aged >=18 years","%","Crude prevalence","10.5",,,"9.8","11.2","2087","POINT (-86.66406745 33.68837553)","01073011205","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2020","AL","Alabama","Cherokee","01019","01019956000","BRFSS","Health Status","Physical health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","14.5",,,"12.9","16.2","4017","POINT (-85.65217535 34.16407187)","01019956000","HLTHSTAT","PHLTH","CrdPrv","Physical Health"
"2020","AL","Alabama","Houston","01069","01069040800","BRFSS","Health Status","Physical health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","12.2",,,"11.2","13.2","7774","POINT (-85.42683418 31.16580566)","01069040800","HLTHSTAT","PHLTH","CrdPrv","Physical Health"
"2020","AL","Alabama","Jackson","01071","01071950200","BRFSS","Health Status","Mental health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","18.2",,,"17.2","19.3","3516","POINT (-85.75847322 34.95003856)","01071950200","HLTHSTAT","MHLTH","CrdPrv","Mental Health"
"2020","AL","Alabama","Baldwin","01003","01003010701","BRFSS","Health Risk Behaviors","Current smoking among adults aged >=18 years","%","Crude prevalence","12.7",,,"10.6","14.8","7882","POINT (-87.95182083 30.74236845)","01003010701","RISKBEH","CSMOKING","CrdPrv","Current Smoking"
"2020","AL","Alabama","Houston","01069","01069040900","BRFSS","Prevention","Cervical cancer screening among adult women aged 21-65 years","%","Crude prevalence","85.1",,,"83.2","86.9","4657","POINT (-85.35855585 31.17850527)","01069040900","PREVENT","CERVICAL","CrdPrv","Cervical Cancer Screening"
"2020","AL","Alabama","Colbert","01033","01033020400","BRFSS","Health Outcomes","Diagnosed diabetes among adults aged >=18 years","%","Crude prevalence","10.3",,,"9.4","11.3","1530","POINT (-87.72782325 34.74169033)","01033020400","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2020","AL","Alabama","Cullman","01043","01043965300","BRFSS","Health Status","Physical health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","13.6",,,"12.8","14.4","4539","POINT (-86.63573774 34.16177513)","01043965300","HLTHSTAT","PHLTH","CrdPrv","Physical Health"
"2020","AL","Alabama","Jefferson","01073","01073003803","BRFSS","Prevention","Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years","%","Crude prevalence","29.8",,,"23.8","36.6","4199","POINT (-86.8697408 33.4859663)","01073003803","PREVENT","COREW","CrdPrv","Core preventive services for older women"
"2020","AL","Alabama","Jackson","01071","01071950200","BRFSS","Health Risk Behaviors","Current smoking among adults aged >=18 years","%","Crude prevalence","24.2",,,"21.9","26.3","3516","POINT (-85.75847322 34.95003856)","01071950200","RISKBEH","CSMOKING","CrdPrv","Current Smoking"
"2020","AL","Alabama","Coffee","01031","01031010800","BRFSS","Health Outcomes","Diagnosed diabetes among adults aged >=18 years","%","Crude prevalence","10.9",,,"10.4","11.5","2840","POINT (-85.86968222 31.23581822)","01031010800","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2020","AL","Alabama","Jefferson","01073","01073003400","BRFSS","Health Outcomes","Diagnosed diabetes among adults aged >=18 years","%","Crude prevalence","21.0",,,"19.8","22.2","2477","POINT (-86.90151299 33.50527349)","01073003400","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2020","AL","Alabama","Jefferson","01073","01073013300","BRFSS","Health Status","Fair or poor self-rated health status among adults aged >=18 years","%","Crude prevalence","32.8",,,"30.3","35.3","3588","POINT (-86.92910728 33.43686469)","01073013300","HLTHSTAT","GHLTH","CrdPrv","General Health"
"2020","AL","Alabama","Dale","01045","01045020801","BRFSS","Health Status","Mental health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","17.2",,,"16.4","18.0","3361","POINT (-85.66148377 31.39713527)","01045020801","HLTHSTAT","MHLTH","CrdPrv","Mental Health"
"2020","AL","Alabama","Baldwin","01003","01003010800","BRFSS","Health Outcomes","Current asthma among adults aged >=18 years","%","Crude prevalence","9.5",,,"9.2","10.0","6861","POINT (-87.89881382 30.59409519)","01003010800","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2020","AL","Alabama","Coffee","01031","01031011202","BRFSS","Health Outcomes","Depression among adults aged >=18 years","%","Crude prevalence","26.2",,,"24.9","27.7","8530","POINT (-85.8089007 31.32853713)","01031011202","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2020","AL","Alabama","Jefferson","01073","01073011904","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults aged >=18 years","%","Crude prevalence","32.6",,,"29.8","35.4","2337","POINT (-86.7420075 33.59318368)","01073011904","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2020","AL","Alabama","Etowah","01055","01055000200","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","44.8",,,"43.6","46.1","3660","POINT (-85.97270812 34.03211707)","01055000200","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2020","AL","Alabama","Blount","01009","01009050400","BRFSS","Health Outcomes","Diagnosed diabetes among adults aged >=18 years","%","Crude prevalence","11.7",,,"11.1","12.4","4451","POINT (-86.48807509 34.16520814)","01009050400","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2020","AL","Alabama","Etowah","01055","01055001600","BRFSS","Health Outcomes","Arthritis among adults aged >=18 years","%","Crude prevalence","32.4",,,"31.4","33.5","3524","POINT (-85.97683655 33.977216)","01055001600","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2020","AL","Alabama","Etowah","01055","01055000500","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence","10.3",,,"9.5","11.2","1814","POINT (-86.04727664 34.03021923)","01055000500","HLTHOUT","CHD","CrdPrv","Coronary Heart Disease"
"2020","AL","Alabama","Dallas","01047","01047956702","BRFSS","Prevention","Visits to dentist or dental clinic among adults aged >=18 years","%","Crude prevalence","53.3",,,"49.7","56.8","1602","POINT (-87.05320628 32.39897536)","01047956702","PREVENT","DENTAL","CrdPrv","Dental Visit"
"2020","AL","Alabama","Crenshaw","01041","01041963400","BRFSS","Prevention","Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years","%","Crude prevalence","34.7",,,"30.9","38.4","1925","POINT (-86.2534001 31.88501527)","01041963400","PREVENT","COREW","CrdPrv","Core preventive services for older women"
"2020","AL","Alabama","Etowah","01055","01055010501","BRFSS","Health Outcomes","Cancer (excluding skin cancer) among adults aged >=18 years","%","Crude prevalence","6.8",,,"6.4","7.2","8191","POINT (-86.02916814 33.89782748)","01055010501","HLTHOUT","CANCER","CrdPrv","Cancer (except skin)"
"2020","AL","Alabama","Houston","01069","01069040600","BRFSS","Prevention","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude prevalence","66.0",,,"63.2","68.9","2471","POINT (-85.39899857 31.22811951)","01069040600","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening"
"2020","AL","Alabama","Barbour","01005","01005950100","BRFSS","Health Outcomes","Cancer (excluding skin cancer) among adults aged >=18 years","%","Crude prevalence","6.5",,,"6.3","6.8","3321","POINT (-85.2399637 32.04076716)","01005950100","HLTHOUT","CANCER","CrdPrv","Cancer (except skin)"
"2020","AL","Alabama","Jackson","01071","01071950700","BRFSS","Prevention","Cervical cancer screening among adult women aged 21-65 years","%","Crude prevalence","80.9",,,"79.3","82.4","4272","POINT (-86.1217381 34.62554653)","01071950700","PREVENT","CERVICAL","CrdPrv","Cervical Cancer Screening"
"2020","AL","Alabama","Jefferson","01073","01073004200","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","82.3",,,"81.8","82.9","2341","POINT (-86.82709868 33.50073612)","01073004200","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","AL","Alabama","Cullman","01043","01043965200","BRFSS","Health Outcomes","Depression among adults aged >=18 years","%","Crude prevalence","26.6",,,"25.3","27.9","2309","POINT (-86.72907405 34.13554557)","01043965200","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2020","AL","Alabama","Etowah","01055","01055010300","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults aged >=18 years","%","Crude prevalence","10.3",,,"9.3","11.3","2918","POINT (-86.16244223 34.00648315)","01055010300","HLTHOUT","COPD","CrdPrv","COPD"
"2020","AL","Alabama","Bullock","01011","01011952100","BRFSS","Health Outcomes","Current asthma among adults aged >=18 years","%","Crude prevalence","13.1",,,"12.4","13.8","1434","POINT (-85.52202443 32.10965451)","01011952100","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2020","AL","Alabama","Jefferson","01073","01073003500","BRFSS","Health Risk Behaviors","Sleeping less than 7 hours among adults aged >=18 years","%","Crude prevalence","45.4",,,"44.1","46.7","2795","POINT (-86.92447588 33.50562027)","01073003500","RISKBEH","SLEEP","CrdPrv","Sleep <7 hours"
"2020","AL","Alabama","Covington","01039","01039961600","BRFSS","Health Risk Behaviors","Binge drinking among adults aged >=18 years","%","Crude prevalence","13.9",,,"13.4","14.4","4133","POINT (-86.40480301 31.43891495)","01039961600","RISKBEH","BINGE","CrdPrv","Binge Drinking"
